"song_popularity","liveness","loudness","danceability","song_duration_ms","time_signature","audio_valence","energy","tempo","acousticness","speechiness","key","audio_mode","es_instrumental","valence_binned"
0,0.11,-3.234,0.47,253000,"4",0.687,0.905,115.206,0.000499,0.156,"2","1",0,"valence_alta"
56,0.209,-11.281,0.575,370730,"4",0.628,0.703,120.986,0.000141,0.0338,"2","1",1,"valence_media"
51,0.151,-13.551,0.816,75789,"4",0.972,0.216,75.972,0.456,0.0502,"8","1",0,"valence_alta"
42,0.383,-3.535,0.379,151289,"4",0.271,0.76,189.936,0.0389,0.111,"9","1",0,"valence_baja"
43,0.106,-13.766,0.867,94461,"4",0.378,0.194,120.084,0.874,0.596,"7","0",1,"valence_media"
23,0.0862,-26.699,0.737,1799346,"1",0.205,0.0444,98.162,0.468,0.0688,"11","0",0,"valence_baja"
68,0.389,-5.373,0.604,193106,"4",0.707,0.825,145.063,0.0564,0.0429,"0","1",0,"valence_alta"
63,0.0591,-6.331,0.575,182493,"4",0.486,0.809,121.361,8.02e-05,0.0423,"8","0",1,"valence_media"
44,0.12,-6.883,0.878,223840,"4",0.38,0.443,110.015,0.521,0.105,"1","1",0,"valence_media"
72,0.106,-6.505,0.812,165123,"4",0.747,0.586,100.062,0.0735,0.0654,"4","0",0,"valence_alta"
72,0.218,-6.766,0.702,164120,"4",0.771,0.659,101.807,0.301,0.13,"4","0",0,"valence_alta"
58,0.171,-7.315,0.557,156600,"4",0.587,0.664,147.88,0.41,0.0398,"4","1",0,"valence_media"
49,0.0788,-10.243,0.56,140500,"4",0.268,0.465,179.928,0.121,0.229,"5","0",0,"valence_baja"
98,0.0618,-4.206,0.641,212500,"4",0.591,0.798,95.948,0.153,0.229,"9","0",0,"valence_media"
53,0.321,-5.273,0.776,168521,"4",0.582,0.811,116.696,0.069,0.0876,"2","1",0,"valence_media"
38,0.0968,-13.522,0.545,176521,"4",0.532,0.58,138.041,0.517,0.0266,"5","1",1,"valence_media"
61,0.072,-3.992,0.702,223226,"4",0.569,0.787,132.007,8.1e-05,0.0439,"8","1",0,"valence_media"
65,0.351,-9.584,0.54,243440,"4",0.591,0.476,191.259,0.0256,0.111,"10","1",0,"valence_media"
0,0.0484,-4.47,0.763,202146,"4",0.934,0.946,112.404,0.0855,0.196,"1","1",0,"valence_alta"
45,0.0705,-4.936,0.715,166746,"4",0.823,0.712,83.955,0.339,0.0611,"10","0",0,"valence_alta"
57,0.128,-6.295,0.583,243784,"4",0.71,0.733,129.627,0.228,0.0796,"5","0",0,"valence_alta"
65,0.102,-9.037,0.365,142320,"4",0.268,0.433,101.791,0.864,0.0256,"2","1",0,"valence_baja"
56,0.187,-7.328,0.691,247494,"4",0.398,0.793,140.011,0.00117,0.131,"1","1",0,"valence_media"
39,0.127,-6.991,0.623,190426,"4",0.797,0.792,134.009,0.0017,0.0336,"9","0",0,"valence_alta"
85,0.0878,-3.424,0.757,130929,"4",0.826,0.849,150.036,0.173,0.0536,"5","0",0,"valence_alta"
24,0.159,-16.302,0.528,201600,"4",0.763,0.421,85.449,0.232,0.0858,"2","1",0,"valence_alta"
75,0.0501,-4.919,0.858,210545,"4",0.653,0.65,87.983,0.0066,0.378,"7","1",0,"valence_media"
52,0.279,-7.755,0.468,243800,"4",0.216,0.458,140,0.0362,0.0354,"9","0",0,"valence_baja"
78,0.0737,-9.127,0.451,227960,"4",0.594,0.55,80.001,0.0108,0.262,"1","1",0,"valence_media"
60,0.0959,-13.296,0.396,183356,"4",0.425,0.661,164.987,0.607,0.0373,"7","1",1,"valence_media"
50,0.34,-2.635,0.895,197276,"4",0.814,0.956,73.741,0.22,0.182,"4","1",0,"valence_alta"
57,0.0929,-7.733,0.596,166466,"4",0.965,0.633,94.524,0.197,0.0624,"0","1",0,"valence_alta"
77,0.111,-6.153,0.848,369240,"4",0.676,0.782,91.073,0.162,0.309,"10","0",0,"valence_alta"
29,0.0668,-8.074,0.606,256093,"4",0.72,0.623,92.78,0.211,0.322,"5","1",0,"valence_alta"
60,0.08,-6.099,0.502,208214,"4",0.922,0.924,149.186,0.0127,0.0503,"4","1",0,"valence_alta"
17,0.385,-12.285,0.424,235746,"4",0.844,0.458,87.951,0.644,0.186,"7","1",0,"valence_alta"
49,0.149,-4.293,0.426,218665,"4",0.26,0.954,125.003,1.6e-05,0.0474,"9","1",0,"valence_baja"
1,0.0909,-7.924,0.812,249720,"4",0.692,0.761,104.037,0.0222,0.0476,"11","0",0,"valence_alta"
62,0.169,-4.883,0.517,291200,"4",0.706,0.677,119.928,0.0529,0.0449,"5","0",0,"valence_alta"
76,0.618,-4.293,0.291,211493,"4",0.378,0.853,144.053,0.175,0.188,"7","1",0,"valence_media"
84,0.301,-3.051,0.92,293826,"4",0.847,0.654,117.046,0.00557,0.0401,"6","0",0,"valence_alta"
64,0.0883,-3.01,0.636,166867,"4",0.177,0.789,127.994,0.191,0.0591,"0","0",0,"valence_baja"
16,0.104,-9.437,0.889,190931,"4",0.713,0.418,110.998,0.443,0.0589,"0","1",0,"valence_alta"
92,0.108,-10.097,0.471,187125,"4",0.772,0.497,95.038,0.372,0.113,"9","1",0,"valence_alta"
70,0.0712,-7.626,0.838,213381,"4",0.776,0.706,118.017,0.303,0.067,"5","0",1,"valence_alta"
8,0.214,-5.508,0.798,208506,"4",0.575,0.807,112.001,0.053,0.106,"2","1",0,"valence_media"
29,0.412,-5.372,0.478,248360,"4",0.682,0.902,149.544,0.000587,0.0397,"11","1",0,"valence_alta"
55,0.166,-4.797,0.521,203066,"4",0.487,0.916,105.03,0.00305,0.0285,"4","0",1,"valence_media"
42,0.117,-21.218,0.457,220000,"5",0.0389,0.0924,80.135,0.913,0.0975,"2","1",1,"valence_baja"
67,0.0608,-8.314,0.832,262586,"4",0.951,0.628,100.032,0.413,0.504,"1","1",0,"valence_alta"
52,0.47,-9.324,0.604,163133,"4",0.829,0.591,104.998,0.704,0.048,"8","0",0,"valence_alta"
63,0.39,-9.502,0.741,163053,"4",0.759,0.61,82.65,0.339,0.0543,"0","0",0,"valence_alta"
57,0.295,-5.977,0.647,139318,"4",0.748,0.738,135.056,0.323,0.211,"5","1",0,"valence_alta"
73,0.157,-10.319,0.759,277173,"4",0.134,0.455,92.02,0.0488,0.0457,"7","1",0,"valence_baja"
59,0.0817,-5.359,0.74,203760,"4",0.0388,0.837,127.054,0.00998,0.281,"6","1",0,"valence_baja"
34,0.347,-10.364,0.665,310800,"4",0.708,0.367,135.591,0.693,0.0326,"2","1",0,"valence_alta"
38,0.851,-6.477,0.658,240773,"4",0.645,0.938,124.956,0.00165,0.0589,"11","1",0,"valence_media"
72,0.134,-8.245,0.522,271333,"4",0.746,0.676,112.053,0.274,0.0324,"8","0",0,"valence_alta"
2,0.0932,-5.649,0.635,229320,"4",0.794,0.773,102.093,0.151,0.169,"7","1",0,"valence_alta"
64,0.163,-10.666,0.463,350179,"4",0.184,0.373,64.831,0.0478,0.0362,"1","0",0,"valence_baja"
48,0.0755,-5.452,0.731,260008,"4",0.854,0.763,100.008,0.4,0.245,"0","1",0,"valence_alta"
50,0.137,-6.493,0.592,111240,"4",0.909,0.627,79.567,0.55,0.0471,"5","1",0,"valence_alta"
4,0.155,-4.449,0.827,188362,"4",0.32,0.44,141.284,0.326,0.0393,"1","1",0,"valence_baja"
53,0.187,-10.121,0.58,225133,"3",0.368,0.356,137.829,0.778,0.0287,"7","1",0,"valence_media"
63,0.107,-10.641,0.776,280827,"4",0.54,0.335,111.552,0.638,0.0614,"9","1",0,"valence_media"
79,0.201,-5.356,0.772,192693,"4",0.173,0.715,137.028,0.00552,0.0785,"4","1",0,"valence_baja"
22,0.0707,-8.24,0.89,207400,"4",0.792,0.636,99.981,0.548,0.0428,"1","1",0,"valence_alta"
61,0.0823,-4.182,0.77,182066,"4",0.725,0.801,130.76,0.174,0.0739,"9","0",0,"valence_alta"
6,0.106,-7.004,0.814,219240,"4",0.879,0.713,126.003,0.029,0.04,"7","0",0,"valence_alta"
52,0.0728,-4.022,0.815,209026,"4",0.816,0.876,117.2,0.421,0.412,"6","0",0,"valence_alta"
27,0.192,-12.507,0.818,443000,"4",0.459,0.503,98.864,0.124,0.0701,"6","0",0,"valence_media"
76,0.111,-5.74,0.573,289373,"4",0.51,0.739,97.085,0.0285,0.129,"0","1",0,"valence_media"
62,0.343,-6.585,0.743,212346,"4",0.264,0.695,90.805,0.315,0.341,"11","1",0,"valence_baja"
58,0.0976,-9.412,0.54,219866,"4",0.352,0.746,163.809,0.13,0.045,"7","1",0,"valence_media"
0,0.289,-5.313,0.228,1233666,"1",0.344,0.98,129.939,0.0099,0,"1","1",0,"valence_media"
59,0.18,-3.133,0.528,223448,"4",0.141,0.983,96.131,0.000518,0.146,"8","1",0,"valence_baja"
44,0.371,-11.21,0.488,217616,"5",0.0926,0.482,161.092,0.486,0.235,"1","0",1,"valence_baja"
71,0.102,-3.95,0.618,235266,"4",0.296,0.741,118.984,0.17,0.0738,"2","1",0,"valence_baja"
58,0.13,-8.061,0.793,347800,"4",0.275,0.61,142.14,0.249,0.0344,"0","1",0,"valence_baja"
98,0.393,-7.648,0.759,173799,"4",0.585,0.68,195.914,0.00254,0.321,"6","0",0,"valence_media"
44,0.0573,-8.15,0.686,305013,"4",0.688,0.398,152.081,0.241,0.143,"8","0",0,"valence_alta"
42,0.155,-10.964,0.415,197966,"4",0.181,0.689,120,0.106,0.0259,"5","1",1,"valence_baja"
49,0.118,-9.63,0.574,139680,"4",0.372,0.403,156.025,0.818,0.226,"9","0",0,"valence_media"
28,0.329,-9.246,0.493,289306,"4",0.0822,0.378,183.018,0.725,0.0476,"10","1",0,"valence_baja"
54,0.274,-17.098,0.485,258000,"4",0.132,0.307,80.171,0.663,0.0565,"2","1",0,"valence_baja"
46,0.087,-4.751,0.807,235477,"4",0.0723,0.346,84.98,0.0538,0.238,"2","1",0,"valence_baja"
85,0.0503,-5.34,0.747,184186,"4",0.377,0.95,107.178,0.000148,0.257,"7","0",0,"valence_media"
56,0.351,-4.847,0.863,175466,"4",0.883,0.755,93.014,0.168,0.0904,"7","0",0,"valence_alta"
77,0.159,-5.352,0.66,219549,"4",0.625,0.805,103.009,0.143,0.0394,"11","0",0,"valence_media"
8,0.241,-8.157,0.688,208244,"4",0.702,0.802,96.891,0.235,0.0336,"6","1",0,"valence_alta"
67,0.0367,-12.576,0.657,200666,"4",0.698,0.538,111.503,0.0717,0.0344,"5","1",0,"valence_alta"
67,0.233,-5.858,0.568,174760,"4",0.0381,0.629,106.036,0.0892,0.0354,"8","1",0,"valence_baja"
96,0.0813,-6.319,0.553,196373,"4",0.505,0.586,126.684,0.697,0.0362,"11","1",0,"valence_media"
51,0.0928,-7.785,0.724,172133,"4",0.713,0.746,107.203,0.0223,0.043,"2","1",0,"valence_alta"
34,0.173,-4.084,0.507,247504,"4",0.246,0.887,166.643,0.00731,0.313,"11","0",0,"valence_baja"
83,0.0626,-7.043,0.6,225133,"4",0.617,0.535,71.912,0.648,0.107,"4","1",0,"valence_media"
40,0.227,-6.4,0.494,201526,"4",0.392,0.716,122.123,0.000385,0.0279,"10","1",1,"valence_media"
34,0.327,-16.548,0.376,188506,"4",0.646,0.336,152.869,0.744,0.0355,"10","1",0,"valence_media"
70,0.181,-6.427,0.843,177406,"4",0.486,0.598,91.998,0.0581,0.0505,"8","0",0,"valence_media"
22,0.239,-5.153,0.665,200826,"4",0.48,0.762,108.577,0.0852,0.521,"9","0",0,"valence_media"
48,0.0952,-9.642,0.15,255091,"4",0.0411,0.401,67.579,0.834,0.0407,"6","0",1,"valence_baja"
63,0.0972,-5.811,0.8,166826,"4",0.374,0.769,130.048,0.00504,0.0853,"6","0",0,"valence_media"
60,0.0614,-5.221,0.716,116680,"4",0.733,0.699,116.029,0.0204,0.0597,"8","1",0,"valence_alta"
47,0.292,-6.477,0.41,204226,"4",0.571,0.952,161.993,0.000313,0.157,"11","0",0,"valence_media"
44,0.114,-12.732,0.603,244813,"4",0.917,0.431,82.02,0.333,0.0307,"11","1",0,"valence_alta"
0,0.29,-7.38,0.462,188110,"4",0.331,0.334,76.075,0.7,0.268,"10","0",0,"valence_media"
58,0.295,-4.816,0.493,196056,"4",0.0564,0.744,80.052,0.0619,0.0958,"7","0",0,"valence_baja"
72,0.0954,-4.826,0.814,165186,"4",0.902,0.737,171.687,0.197,0.334,"7","0",0,"valence_alta"
60,0.0918,-8.405,0.812,161013,"4",0.344,0.574,116.055,0.381,0.392,"10","0",1,"valence_media"
70,0.097,-5.117,0.64,205263,"4",0.537,0.488,95.078,0.319,0.0607,"0","1",0,"valence_media"
35,0.292,-3.122,0.531,188169,"4",0.754,0.975,123.97,0.00538,0.095,"9","1",0,"valence_alta"
39,0.336,-8.26,0.761,166932,"4",0.645,0.857,128.058,0.00164,0.266,"7","1",1,"valence_media"
49,0.101,-14.765,0.118,262358,"3",0.0336,0.219,77.122,0.982,0.0488,"1","1",0,"valence_baja"
15,0.243,-6.27,0.592,301639,"4",0.565,0.512,104.826,0.37,0.0427,"0","1",0,"valence_media"
75,0.148,-8.093,0.811,251250,"4",0.814,0.57,128.066,0.253,0.129,"2","1",0,"valence_alta"
36,0.0848,-7.534,0.41,191307,"4",0.354,0.741,139.861,0.253,0.0503,"8","1",0,"valence_media"
70,0.318,-7.795,0.652,215563,"4",0.871,0.499,161.11,0.161,0.54,"10","1",0,"valence_alta"
60,0.0566,-18.431,0.491,145466,"3",0.278,0.187,129.244,0.906,0.0383,"0","1",0,"valence_baja"
5,0.183,-4.631,0.358,254955,"4",0.566,0.912,152.577,0.177,0.121,"7","1",0,"valence_media"
44,0.107,-10.898,0.414,185624,"4",0.1,0.12,125.884,0.964,0.0312,"9","1",0,"valence_baja"
71,0.369,-5.031,0.743,231211,"4",0.924,0.777,131.036,0.31,0.175,"1","0",0,"valence_alta"
8,0.465,-10.551,0.423,183413,"4",0.949,0.643,160.991,0.553,0.0328,"10","0",0,"valence_alta"
75,0.0788,-7.315,0.382,265386,"4",0.335,0.589,98.152,0.0465,0.0267,"9","0",0,"valence_media"
25,0.0562,-7.238,0.531,215567,"4",0.928,0.944,130.001,0.166,0.0319,"9","1",1,"valence_alta"
43,0.111,-9.565,0.851,132000,"4",0.512,0.171,80.064,0.4,0.162,"10","0",1,"valence_media"
68,0.108,-3.998,0.802,160906,"4",0.263,0.713,113.951,0.00513,0.253,"2","1",0,"valence_baja"
75,0.126,-5.137,0.947,213506,"4",0.56,0.705,136.024,0.0128,0.325,"9","1",0,"valence_media"
71,0.0985,-9.074,0.685,227559,"4",0.353,0.466,79.936,0.794,0.0304,"1","1",0,"valence_media"
79,0.0535,-7.114,0.835,267080,"4",0.542,0.669,122.668,0.00306,0.201,"6","0",0,"valence_media"
38,0.125,-7.4,0.215,187760,"3",0.561,0.806,146.688,0.847,0.0355,"10","1",0,"valence_media"
91,0.108,-9.309,0.601,142273,"4",0.562,0.501,119.958,0.035,0.0493,"9","0",1,"valence_media"
43,0.25,-5.505,0.813,197866,"4",0.599,0.664,76.968,0.139,0.0389,"0","1",0,"valence_media"
70,0.159,-6.102,0.77,208026,"4",0.747,0.955,150.006,0.172,0.0778,"10","0",0,"valence_alta"
78,0.121,-7.363,0.637,180000,"4",0.962,0.82,103.031,0.0249,0.0514,"2","0",0,"valence_alta"
53,0.328,-3.927,0.614,170625,"4",0.411,0.972,127.966,0.00125,0.088,"7","0",0,"valence_media"
57,0.176,-2.844,0.751,293106,"4",0.939,0.912,126.013,1.82e-05,0.0436,"9","1",0,"valence_alta"
51,0.0784,-14.875,0.801,209066,"4",0.721,0.514,106.965,0.0406,0.0962,"10","1",0,"valence_alta"
98,0.116,-7.648,0.56,173799,"4",0.319,0.532,89.391,0.555,0.321,"6","0",0,"valence_baja"
0,0.13,-7.003,0.811,287960,"4",0.562,0.526,149.954,0.00779,0.161,"8","1",0,"valence_media"
62,0.123,-1.959,0.595,180897,"4",0.392,0.687,145.114,0.054,0.134,"5","1",0,"valence_media"
51,0.124,-10.67,0.625,128386,"4",0.829,0.425,96.243,0.652,0.036,"11","1",0,"valence_alta"
61,0.111,-6.273,0.878,241607,"4",0.713,0.785,95.826,0.188,0.187,"9","0",0,"valence_alta"
49,0.0969,-2.654,0.688,185026,"4",0.614,0.952,124.099,0.00793,0.0802,"11","0",0,"valence_media"
60,0.449,-9.753,0.524,160403,"4",0.223,0.464,153.157,0.786,0.0465,"9","0",0,"valence_baja"
17,0.119,-2.897,0.648,202191,"3",0.338,0.892,118.197,0.201,0.293,"2","0",0,"valence_media"
60,0.0789,-4.222,0.638,195906,"4",0.39,0.916,124.099,0.000236,0.14,"4","0",0,"valence_media"
0,0.404,-10.254,0.511,227160,"4",0.459,0.405,89.841,0.0279,0.272,"9","1",0,"valence_media"
70,0.259,-4.829,0.687,255397,"4",0.243,0.882,111.01,0.00856,0.0403,"9","1",0,"valence_baja"
59,0.159,-6.854,0.652,196124,"4",0.744,0.58,160.055,0.174,0.103,"11","1",1,"valence_alta"
71,0.204,-4.697,0.523,228640,"4",0.325,0.865,135.115,0.0112,0.0989,"7","1",0,"valence_baja"
67,0.115,-9.629,0.744,178400,"4",0.687,0.707,122.657,0.186,0.0494,"0","1",0,"valence_alta"
94,0.14,-4.546,0.499,135016,"4",0.565,0.636,105.005,0.0441,0.0437,"11","1",0,"valence_media"
49,0.115,-9.529,0.809,153069,"4",0.0639,0.371,82.018,0.00434,0.132,"9","1",0,"valence_baja"
75,0.143,-10.164,0.653,153693,"4",0.822,0.641,136.245,0.406,0.0497,"2","1",0,"valence_alta"
57,0.11,-5.389,0.695,256560,"3",0.442,0.797,173.916,0.0678,0.279,"8","1",0,"valence_media"
4,0.146,-7.238,0.581,243533,"4",0.307,0.768,132.198,0.00187,0.0306,"0","0",0,"valence_baja"
49,0.361,-6.335,0.515,231386,"4",0.127,0.665,75.89,0.127,0.0509,"8","0",0,"valence_baja"
20,0.116,-6.757,0.504,222857,"4",0.931,0.938,106.731,0.0151,0.0329,"8","1",0,"valence_alta"
22,0.0653,-5.049,0.783,245640,"4",0.944,0.67,130.002,0.0317,0.0377,"5","1",0,"valence_alta"
30,0.181,-9.739,0.709,151400,"4",0.895,0.341,91.147,0.909,0.0389,"1","1",1,"valence_alta"
75,0.107,-4.554,0.841,207333,"4",0.784,0.674,179.977,0.00967,0.298,"5","1",0,"valence_alta"
84,0.113,-4.355,0.832,170160,"4",0.559,0.698,97.985,0.0535,0.244,"5","1",0,"valence_media"
0,0.245,-7.101,0.765,245173,"4",0.667,0.646,160.517,0.0361,0.339,"1","1",0,"valence_alta"
18,0.179,-6.67,0.7,412890,"4",0.67,0.673,99.274,0.0892,0.0736,"11","0",0,"valence_alta"
35,0.33,-10.715,0.701,139845,"4",0.913,0.494,90.403,0.666,0.046,"5","1",0,"valence_alta"
31,0.115,-6.562,0.67,186142,"4",0.742,0.839,140.073,0.00949,0.0775,"8","0",0,"valence_alta"
56,0.0838,-6.763,0.867,255640,"4",0.822,0.678,108.016,0.369,0.21,"4","1",0,"valence_alta"
44,0.0967,-4.206,0.505,239560,"4",0.496,0.837,129.01,0.0263,0.0868,"9","1",0,"valence_media"
80,0.096,-7.927,0.745,155720,"4",0.783,0.458,117.023,0.854,0.0544,"3","1",0,"valence_alta"
98,0.0618,-4.206,0.841,216706,"4",0.591,0.798,95.948,0.309,0.229,"2","0",0,"valence_media"
77,0.112,-5.046,0.713,262693,"4",0.131,0.526,131.05,0.00767,0.032,"1","1",0,"valence_baja"
94,0.099,-6.35,0.818,210367,"4",0.174,0.54,97.064,0.0143,0.0544,"4","0",0,"valence_baja"
41,0.133,-6.919,0.818,198893,"4",0.839,0.572,114.078,0.341,0.0785,"11","1",0,"valence_alta"
48,0.0889,-28.836,0.13,187693,"3",0.0346,0.0182,71.014,0.984,0.037,"0","1",1,"valence_baja"
43,0.119,-9.944,0.576,207111,"4",0.623,0.564,177.633,0.335,0.0385,"7","1",0,"valence_media"
54,0.0569,-2.027,0.549,207440,"4",0.734,0.938,199.887,0.258,0.076,"1","1",0,"valence_alta"
92,0.371,-4.393,0.855,283818,"4",0.49,0.694,125.998,0.371,0.169,"2","1",0,"valence_media"
51,0.244,-6.942,0.77,278333,"4",0.94,0.668,99.16,0.151,0.0399,"1","0",0,"valence_alta"
44,0.124,-20.824,0.784,69697,"4",0.617,0.316,169.994,0.761,0.217,"4","0",1,"valence_media"
65,0.295,-8.883,0.692,167907,"4",0.969,0.538,108.011,0.317,0.0324,"4","1",0,"valence_alta"
17,0.077,-3.698,0.552,244386,"4",0.267,0.724,80.516,0.0223,0.0752,"1","0",0,"valence_baja"
54,0.167,-6.277,0.633,171809,"4",0.299,0.777,130.027,0.0319,0.0528,"9","1",0,"valence_baja"
84,0.147,-10.271,0.582,180566,"4",0.189,0.552,75.235,0.479,0.196,"1","1",0,"valence_baja"
45,0.311,-8.353,0.62,188737,"4",0.848,0.881,126.035,0.0585,0.435,"1","0",1,"valence_alta"
72,0.22,-13.925,0.42,295600,"3",0.175,0.33,119.899,0.919,0.0275,"9","1",0,"valence_baja"
29,0.116,-3.212,0.76,169157,"4",0.619,0.732,119.945,0.0215,0.0354,"2","0",0,"valence_media"
41,0.327,-8.027,0.598,217466,"4",0.648,0.492,113.514,0.425,0.0363,"7","1",0,"valence_media"
62,0.104,-4.49,0.678,224553,"4",0.764,0.671,115.01,0.212,0.0861,"11","0",0,"valence_alta"
73,0.206,-2.92,0.633,211160,"4",0.659,0.8,119.761,0.297,0.258,"6","0",0,"valence_media"
4,0.178,-7.552,0.709,160705,"4",0.963,0.607,137.524,0.338,0.0476,"5","0",0,"valence_alta"
48,0.0905,-7.457,0.679,213053,"4",0.449,0.54,81.971,0.137,0.026,"0","0",0,"valence_media"
73,0.0864,-13.222,0.537,257360,"4",0.302,0.244,129.981,0.694,0.0875,"9","0",0,"valence_baja"
83,0.101,-4.08,0.964,165786,"4",0.866,0.743,122.035,0.269,0.0379,"10","1",0,"valence_alta"
81,0.119,-3.442,0.618,269000,"4",0.875,0.938,91.455,0.0179,0.0456,"9","1",0,"valence_alta"
58,0.0637,-6.504,0.565,131360,"4",0.887,0.953,159.76,0.0546,0.0393,"9","1",0,"valence_alta"
46,0.083,-11.361,0.771,298640,"4",0.963,0.499,129.887,0.00676,0.0769,"6","1",0,"valence_alta"
42,0.309,-4.367,0.712,318760,"4",0.839,0.826,140.046,0.0213,0.329,"6","1",0,"valence_alta"
50,0.173,-12.619,0.522,221492,"3",0.345,0.241,133.644,0.897,0.0343,"5","0",0,"valence_media"
45,0.364,-5.376,0.889,167456,"4",0.76,0.738,114.976,0.0659,0.17,"11","0",0,"valence_alta"
85,0.192,-5.119,0.703,198946,"4",0.548,0.66,129.997,0.137,0.1,"4","0",0,"valence_media"
67,0.391,-3.892,0.807,352025,"4",0.78,0.818,160.517,0.00381,0.0315,"1","0",0,"valence_alta"
9,0.0748,-4.364,0.278,166480,"4",0.249,0.969,164.851,0.0223,0.14,"5","0",0,"valence_baja"
72,0.106,-6.226,0.732,160906,"4",0.818,0.769,129.657,0.181,0.0471,"4","1",0,"valence_alta"
62,0.068,-6.576,0.582,217720,"4",0.79,0.569,95.997,0.316,0.0651,"7","0",0,"valence_alta"
57,0.0787,-9.779,0.921,214289,"4",0.507,0.685,115.01,0.00917,0.0756,"8","1",1,"valence_media"
94,0.0942,-6.35,0.818,242009,"4",0.174,0.695,97.064,0.0143,0.0544,"6","0",0,"valence_baja"
33,0.91,-4.163,0.708,195720,"4",0.856,0.92,156.12,0.194,0.0578,"10","0",0,"valence_alta"
81,0.0931,-3.183,0.825,184519,"4",0.528,0.799,144.961,0.581,0.0802,"1","0",0,"valence_media"
48,0.0991,-20.629,0.711,268840,"4",0.531,0.0938,125.35,0.00497,0.0563,"5","1",0,"valence_media"
57,0.183,-5.517,0.63,346022,"4",0.29,0.782,128.017,3.31e-05,0.174,"8","0",0,"valence_baja"
47,0.14,-3.376,0.473,252875,"4",0.894,0.956,89.868,0.00647,0.0609,"4","0",0,"valence_alta"
71,0.0786,-7.114,0.849,165618,"4",0.282,0.483,101.015,0.443,0.291,"7","0",0,"valence_baja"
72,0.0987,-9.044,0.877,226533,"4",0.493,0.558,157.027,0.693,0.342,"7","1",0,"valence_media"
82,0.308,-2.882,0.478,290226,"4",0.0392,0.65,147.026,0.00348,0.0858,"7","1",0,"valence_baja"
18,0.0822,-6.663,0.624,225973,"4",0.418,0.879,109.73,0.0352,0.162,"1","1",1,"valence_media"
77,0.104,-6.582,0.71,288333,"4",0.565,0.653,73.884,0.575,0.478,"8","0",0,"valence_media"
46,0.0567,-9.538,0.591,180000,"4",0.584,0.836,139.037,0.0411,0.127,"1","1",1,"valence_media"
17,0.146,-10.484,0.719,169586,"4",0.94,0.777,125.412,0.336,0.0384,"0","1",0,"valence_alta"
52,0.173,-8.277,0.637,216857,"4",0.446,0.286,83.98,0.889,0.0545,"11","0",0,"valence_media"
63,0.151,-4.816,0.657,212520,"4",0.694,0.752,183.569,0.00264,0.09,"11","0",0,"valence_alta"
24,0.0952,-5.793,0.642,323640,"4",0.868,0.881,114.303,0.0548,0.153,"10","0",0,"valence_alta"
59,0.0708,-5.925,0.907,240720,"4",0.915,0.736,108.293,0.0956,0.0388,"10","1",0,"valence_alta"
67,0.102,-6.908,0.589,212360,"4",0.466,0.558,133.271,0.567,0.0329,"9","1",0,"valence_media"
31,0.129,-8.928,0.675,206666,"4",0.435,0.519,85.664,0.692,0.187,"9","0",0,"valence_media"
59,0.259,-12.926,0.636,208148,"4",0.59,0.253,80.826,0.833,0.0355,"9","1",0,"valence_media"
51,0.691,-14.901,0.292,239658,"4",0.0393,0.321,75.959,0.945,0.0394,"11","1",1,"valence_baja"
51,0.108,-7.539,0.429,256341,"4",0.16,0.363,75.483,0.573,0.0327,"0","0",0,"valence_baja"
34,0.248,-4.693,0.897,229688,"4",0.865,0.713,140.101,0.281,0.235,"0","1",0,"valence_alta"
38,0.0687,-5.265,0.686,297822,"4",0.325,0.812,123.988,0.000253,0.0482,"9","0",1,"valence_baja"
55,0.098,-5.472,0.749,281467,"4",0.744,0.736,140.885,0.242,0.0446,"5","0",0,"valence_alta"
61,0.11,-14.082,0.463,239133,"4",0.254,0.153,73.506,0.957,0.0705,"3","1",1,"valence_baja"
75,0.338,-4.927,0.774,197986,"4",0.925,0.75,118.015,0.0021,0.0413,"11","1",0,"valence_alta"
53,0.117,-6.947,0.613,216053,"4",0.846,0.813,130.009,0.000299,0.0331,"11","0",0,"valence_alta"
64,0.0429,-11.776,0.515,216173,"4",0.284,0.286,115.076,0.138,0.0378,"5","0",0,"valence_baja"
10,0.334,-3.733,0.401,247840,"4",0.555,0.828,159.966,0.144,0.0963,"1","0",0,"valence_media"
64,0.144,-8.617,0.495,168849,"4",0.65,0.444,105.431,0.757,0.065,"1","0",0,"valence_media"
45,0.155,-8.426,0.372,250693,"4",0.17,0.61,128.065,0.248,0.031,"10","0",0,"valence_baja"
73,0.13,-4.251,0.584,234173,"4",0.191,0.7,163.953,0.512,0.504,"6","1",0,"valence_baja"
88,0.106,-3.321,0.902,186872,"4",0.746,0.819,89,0.0414,0.317,"1","1",0,"valence_alta"
22,0.244,-5.838,0.706,248506,"4",0.511,0.493,126.008,0.0164,0.0554,"8","0",0,"valence_media"
52,0.952,-6.757,0.569,234970,"4",0.298,0.791,139.78,0.143,0.0457,"6","1",0,"valence_baja"
53,0.111,-9.002,0.605,181603,"4",0.841,0.692,116.25,0.078,0.0342,"1","1",0,"valence_alta"
37,0.0928,-12.146,0.544,199440,"4",0.505,0.312,91.974,0.883,0.0266,"4","1",0,"valence_media"
55,0.0606,-6.333,0.732,202440,"4",0.532,0.646,99.81,0.81,0.0493,"8","1",0,"valence_media"
