"song_popularity","danceability","energy","acousticness","es_instrumental"
43,0.728,0.51,0.905,0
0,0.423,0.768,0.387,0
20,0.643,0.553,0.0105,0
57,0.373,0.423,0.578,0
0,0.686,0.465,0.0117,0
20,0.853,0.791,0.0145,0
62,0.556,0.175,0.821,0
27,0.712,0.339,0.651,0
99,0.901,0.522,0.244,0
86,0.672,0.655,0.0362,0
67,0.531,0.821,0.0701,1
49,0.62,0.912,0.000601,0
60,0.456,0.383,0.715,0
53,0.697,0.503,0.3,0
66,0.519,0.934,0.332,0
65,0.652,0.851,0.000281,0
15,0.686,0.548,0.473,0
0,0.527,0.708,0.0137,0
69,0.572,0.721,0.148,0
4,0.637,0.889,0.0437,0
63,0.675,0.909,0.473,0
34,0.563,0.786,0.233,0
50,0.62,0.612,0.585,0
30,0.693,0.484,0.661,0
45,0.425,0.755,0.255,0
49,0.517,0.0316,0.987,1
52,0.756,0.657,0.242,0
67,0.903,0.929,0.0629,0
60,0.602,0.956,0.133,0
31,0.628,0.869,0.338,0
72,0.807,0.678,0.25,0
58,0.456,0.579,0.0898,0
81,0.628,0.593,0.093,0
48,0.24,0.234,0.959,0
35,0.755,0.576,0.0096,0
60,0.741,0.219,0.853,0
57,0.591,0.639,0.0677,0
74,0.501,0.978,0.0295,0
48,0.666,0.492,0.908,0
39,0.787,0.55,0.371,1
8,0.679,0.329,0.444,1
61,0.752,0.879,0.0308,0
65,0.646,0.784,0.00495,0
34,0.396,0.98,0.0978,0
68,0.441,0.946,0.000183,0
63,0.671,0.698,0.274,0
52,0.62,0.33,0.658,0
21,0.916,0.83,1.2e-05,0
68,0.82,0.582,0.428,0
44,0.772,0.672,0.0122,0
56,0.565,0.949,4.64e-05,0
42,0.566,0.339,0.94,1
75,0.764,0.843,0.104,0
57,0.71,0.712,0.811,0
55,0.678,0.729,0.0658,0
35,0.737,0.737,0.281,0
50,0.418,0.0675,0.974,0
81,0.795,0.704,0.111,0
61,0.902,0.614,0.184,0
38,0.604,0.0287,0.975,0
63,0.698,0.953,0.0316,0
54,0.666,0.726,0.00166,0
61,0.398,0.241,0.452,1
60,0.262,0.031,0.969,1
42,0.734,0.369,0.342,0
3,0.517,0.798,0.354,1
49,0.35,0.9,0.00398,0
41,0.719,0.557,0.19,0
55,0.807,0.321,0.132,0
46,0.922,0.656,0.225,0
87,0.754,0.315,0.546,0
61,0.574,0.605,0.327,1
76,0.65,0.478,0.344,0
71,0.768,0.829,0.0964,0
71,0.628,0.708,0.309,0
57,0.412,0.839,0.0558,0
35,0.611,0.808,0.434,0
65,0.891,0.72,0.000553,0
34,0.628,0.551,0.00534,0
68,0.485,0.679,0.041,0
1,0.687,0.494,0.111,0
73,0.57,0.717,0.00967,0
3,0.765,0.891,0.0171,0
33,0.784,0.913,0.0773,0
3,0.605,0.966,0.0555,0
29,0.641,0.884,0.0232,1
56,0.69,0.914,0.00188,0
37,0.552,0.91,0.55,0
89,0.61,0.485,0.151,0
0,0.478,0.588,0.0183,0
14,0.716,0.519,0.2,0
88,0.904,0.756,0.0692,0
42,0.454,0.951,0.0771,0
72,0.468,0.293,0.459,0
0,0.753,0.616,0.00151,0
83,0.715,0.648,0.1,0
61,0.615,0.79,0.109,0
70,0.735,0.482,0.00623,0
58,0.878,0.724,0.168,0
75,0.41,0.0199,0.991,1
89,0.714,0.651,0.0733,0
0,0.892,0.301,0.566,0
60,0.708,0.827,0.00725,0
46,0.689,0.12,0.979,1
60,0.854,0.437,0.579,1
58,0.747,0.798,0.258,0
41,0.413,0.341,0.824,1
68,0.548,0.816,0.0104,0
12,0.539,0.843,0.033,0
30,0.773,0.692,0.0135,0
35,0.515,0.12,0.854,0
48,0.83,0.737,0.228,0
67,0.591,0.953,1.83e-05,0
0,0.801,0.747,0.0277,1
55,0.828,0.564,0.068,0
22,0.573,0.723,0.0771,0
51,0.711,0.528,0.571,0
0,0.65,0.73,0.0987,0
4,0.794,0.901,0.00187,0
41,0.758,0.33,0.164,0
55,0.729,0.763,0.0635,0
30,0.341,0.937,0.00214,0
31,0.526,0.771,0.00146,0
73,0.713,0.578,0.238,0
95,0.68,0.563,0.354,0
53,0.565,0.57,0.261,0
54,0.365,0.412,0.501,1
76,0.66,0.958,0.191,0
71,0.75,0.585,0.134,0
76,0.87,0.691,0.0248,0
94,0.903,0.675,0.542,0
27,0.666,0.33,0.895,0
30,0.66,0.943,0.0581,0
30,0.709,0.412,0.144,0
81,0.743,0.849,0.0251,0
63,0.835,0.747,0.0336,0
46,0.646,0.302,0.711,0
57,0.854,0.368,0.376,0
54,0.556,0.373,0.313,0
67,0.445,0.637,0.343,1
76,0.836,0.597,0.0026,1
68,0.518,0.899,0.273,0
42,0.832,0.815,0.0269,0
35,0.675,0.744,0.337,0
44,0.69,0.682,0.00485,1
5,0.594,0.184,0.804,1
48,0.253,0.884,0.0816,0
53,0.614,0.615,0.459,1
0,0.651,0.491,0.454,0
38,0.638,0.839,0.00233,1
56,0.644,0.54,0.614,0
53,0.619,0.805,0.29,0
61,0.818,0.461,0.716,0
81,0.49,0.725,0.123,0
33,0.74,0.541,0.617,0
47,0.676,0.831,0.022,0
58,0.789,0.67,0.306,0
20,0.822,0.854,0.13,0
76,0.746,0.79,0.0233,0
62,0.894,0.67,0.223,0
71,0.659,0.778,0.00136,0
51,0.833,0.342,0.101,0
60,0.596,0.872,0.123,0
70,0.83,0.5,0.0579,0
64,0.684,0.612,0.11,0
39,0.66,0.104,0.585,0
39,0.507,0.713,0.0064,0
83,0.905,0.211,0.0576,0
1,0.75,0.796,0.433,0
44,0.688,0.867,0.0819,0
62,0.67,0.721,0.424,0
79,0.386,0.799,0.201,0
90,0.592,0.691,0.156,0
63,0.618,0.903,0.00327,0
40,0.683,0.645,0.0175,0
46,0.527,0.958,0.000729,1
39,0.404,0.531,0.215,0
99,0.901,0.44,0.534,0
73,0.654,0.704,0.000155,1
0,0.699,0.592,0.323,0
68,0.556,0.736,0.188,0
78,0.705,0.436,0.891,0
57,0.865,0.756,0.372,0
59,0.499,0.622,0.245,0
79,0.921,0.748,0.00908,0
76,0.543,0.682,0.219,0
73,0.637,0.811,0.315,0
55,0.789,0.861,0.0242,1
73,0.523,0.541,0.873,0
53,0.506,0.559,0.131,0
84,0.532,0.869,0.157,0
80,0.849,0.605,0.397,0
60,0.651,0.528,0.608,0
49,0.507,0.566,0.864,0
78,0.7,0.699,0.202,0
61,0.31,0.552,0.841,0
53,0.481,0.377,0.666,1
21,0.649,0.249,0.819,0
11,0.36,0.873,0.00658,0
0,0.649,0.524,0.35,1
75,0.901,0.728,0.0381,0
18,0.577,0.371,0.184,1
82,0.855,0.787,0.0615,0
75,0.514,0.911,0.0559,0
53,0.491,0.745,0.473,0
29,0.896,0.541,0.0075,0
60,0.475,0.65,0.0666,0
44,0.415,0.011,0.994,1
19,0.554,0.76,0.0563,0
63,0.451,0.785,0.0839,0
63,0.61,0.848,0.0704,0
50,0.614,0.416,0.184,0
65,0.632,0.92,8.96e-06,1
52,0.629,0.895,0.0498,0
65,0.677,0.682,0.0405,0
47,0.684,0.631,0.306,0
62,0.509,0.757,0.153,0
44,0.753,0.837,1.8e-06,0
50,0.914,0.657,0.56,0
22,0.674,0.537,0.566,1
61,0.31,0.519,0.525,0
74,0.594,0.678,0.157,0
63,0.549,0.916,0.0049,1
21,0.331,0.508,0.895,0
42,0.553,0.589,0.22,0
66,0.544,0.0221,0.849,1
72,0.235,0.111,0.987,1
58,0.594,0.262,0.0702,0
33,0.648,0.449,0.934,1
39,0.513,0.57,0.0323,0
74,0.647,0.582,0.592,0
64,0.562,0.395,0.758,0
16,0.579,0.637,0.35,0
48,0.558,0.636,0.00707,0
33,0.904,0.561,0.028,0
92,0.586,0.571,0.779,0
42,0.778,0.703,0.258,0
54,0.612,0.365,0.785,0
81,0.546,0.822,0.0145,0
49,0.424,0.671,0.000323,1
50,0.527,0.187,0.893,1
65,0.804,0.859,0.00324,0
22,0.624,0.847,0.0238,0
41,0.809,0.845,0.222,0
5,0.523,0.333,0.696,0
43,0.77,0.812,0.0816,0
38,0.708,0.548,0.2,1
70,0.58,0.584,0.00623,0
62,0.723,0.942,0.00474,0
13,0.524,0.651,0.509,0
76,0.315,0.681,0.114,0
44,0.507,0.864,0.399,0
67,0.521,0.802,0.197,0
46,0.68,0.663,0.271,0
80,0.694,0.712,0.133,0
62,0.812,0.528,0.106,0
75,0.611,0.757,0.202,0
35,0.657,0.642,0.434,0
34,0.849,0.521,0.274,0
66,0.589,0.827,0.000927,0
66,0.663,0.308,0.431,0
44,0.572,0.581,0.375,0
71,0.653,0.703,0.0039,0
64,0.795,0.88,0.21,0
79,0.749,0.704,0.0563,0
57,0.746,0.515,0.493,0
16,0.665,0.33,0.116,0
72,0.827,0.596,0.366,0
51,0.34,0.21,0.908,1
39,0.541,0.478,0.148,0
72,0.926,0.916,0.00897,0
73,0.727,0.389,0.62,0
78,0.782,0.76,0.0061,0
58,0.611,0.432,0.148,0
70,0.72,0.861,0.269,0
71,0.413,0.467,0.369,0
70,0.814,0.653,0.0335,0
69,0.699,0.855,0.0721,0
47,0.829,0.56,0.00715,0
62,0.607,0.795,0.0986,0
54,0.731,0.562,0.0818,0
46,0.582,0.495,0.149,0
32,0.625,0.56,0.752,0
56,0.773,0.555,0.458,0
75,0.617,0.524,0.0415,0
66,0.624,0.723,0.0127,0
68,0.649,0.618,0.596,0
50,0.827,0.717,0.652,0
60,0.54,0.873,0.00592,0
54,0.765,0.872,0.0038,1
48,0.437,0.841,0.000325,0
73,0.9,0.831,0.207,0
64,0.779,0.763,0.129,0
49,0.57,0.7,0.00236,0
39,0.473,0.16,0.91,0
73,0.768,0.957,0.0107,1
22,0.615,0.705,0.479,0
73,0.695,0.876,0.000996,0
71,0.626,0.776,0.0169,0
77,0.616,0.989,0.000103,0
12,0.649,0.659,0.59,1
44,0.58,0.689,0.0368,0
63,0.733,0.569,0.000901,0
42,0.501,0.776,0.0139,0
66,0.708,0.737,0.215,0
52,0.636,0.443,0.848,1
59,0.547,0.792,0.288,0
52,0.835,0.765,0.00947,0
46,0.688,0.525,0.454,0
11,0.259,0.903,0.000477,0
16,0.367,0.445,0.0478,0
39,0.657,0.703,0.149,0
19,0.678,0.554,0.0671,0
61,0.454,0.522,0.000633,0
50,0.714,0.642,0.00251,0
63,0.473,0.25,0.796,0
51,0.663,0.819,0.0425,0
26,0.555,0.552,0.557,0
74,0.835,0.707,0.0219,0
66,0.643,0.3,0.575,0
70,0.397,0.0315,0.969,1
31,0.712,0.964,0.0173,1
64,0.655,0.881,0.337,0
75,0.212,0.957,0.0237,0
49,0.792,0.831,0.00144,1
69,0.524,0.204,0.919,0
58,0.664,0.865,0.0252,0
41,0.469,0.356,0.962,0
54,0.403,0.648,0.000553,0
66,0.719,0.65,0.0893,0
14,0.264,0.033,0.993,1
35,0.879,0.927,0.0682,0
58,0.603,0.525,0.263,0
49,0.516,0.583,0.288,0
77,0.766,0.48,0.0302,0
0,0.737,0.701,0.663,0
56,0.483,0.522,0.768,0
35,0.562,0.88,0.283,0
75,0.559,0.855,0.0308,0
74,0.691,0.828,0.162,0
60,0.445,0.966,0.0598,0
61,0.647,0.513,0.131,0
30,0.818,0.596,0.16,0
0,0.667,0.717,0.0203,0
36,0.809,0.756,0.0298,0
36,0.579,0.934,0.000469,0
28,0.873,0.465,0.193,1
70,0.544,0.803,0.069,0
95,0.448,0.612,0.216,0
57,0.921,0.442,0.194,0
58,0.501,0.531,0.555,0
77,0.654,0.579,0.701,0
52,0.464,0.426,0.397,1
91,0.837,0.569,0.0609,0
30,0.554,0.882,0.0257,0
56,0.716,0.537,0.819,0
63,0.537,0.919,0.00628,0
75,0.505,0.507,0.00543,0
53,0.633,0.638,0.699,0
70,0.734,0.724,0.0387,0
69,0.772,0.48,0.274,0
80,0.77,0.567,0.105,0
45,0.349,0.749,0.0211,0
19,0.84,0.644,0.000538,0
57,0.349,0.41,0.498,0
36,0.551,0.289,0.638,0
56,0.544,0.932,0.00851,0
62,0.377,0.444,0.287,1
48,0.715,0.937,0.033,0
51,0.868,0.36,0.258,0
69,0.917,0.656,0.378,0
64,0.79,0.468,0.284,0
65,0.82,0.587,0.0839,0
98,0.841,0.798,0.23,0
68,0.654,0.637,0.686,0
80,0.484,0.731,0.0517,0
80,0.711,0.555,0.16,0
50,0.77,0.55,0.645,0
62,0.927,0.721,0.422,0
47,0.469,0.396,0.367,0
21,0.586,0.75,0.141,0
49,0.571,0.865,0.00576,1
24,0.885,0.609,0.281,0
37,0.767,0.71,0.0369,0
27,0.706,0.763,0.0297,1
61,0.837,0.462,0.0704,0
43,0.667,0.145,0.918,0
32,0.555,0.196,0.405,0
54,0.461,0.893,0.0962,0
74,0.748,0.233,0.157,0
47,0.527,0.782,0.741,1
37,0.603,0.561,0.536,0
63,0.504,0.973,1.82e-05,0
69,0.435,0.63,0.146,0
58,0.933,0.718,0.261,0
3,0.606,0.854,0.000741,0
40,0.854,0.805,0.291,0
6,0.595,0.718,0.177,0
64,0.462,0.488,0.115,0
48,0.634,0.675,0.00525,0
67,0.368,0.0976,0.987,1
48,0.715,0.712,0.00451,0
66,0.71,0.815,0.451,0
42,0.484,0.952,0.000109,0
45,0.732,0.892,0.0674,0
33,0.674,0.924,0.00127,0
41,0.625,0.831,0.0119,0
47,0.622,0.941,0.214,0
65,0.303,0.961,0.0131,0
58,0.729,0.79,0.00658,0
73,0.498,0.947,0.000552,0
65,0.673,0.45,0.832,0
18,0.354,0.803,0.157,0
42,0.923,0.812,0.0554,0
72,0.88,0.569,0.0809,0
39,0.221,0.533,0.515,0
50,0.794,0.793,0.148,0
44,0.603,0.678,0.184,0
67,0.421,0.696,0.0392,0
70,0.735,0.482,0.00623,0
58,0.698,0.863,0.135,0
55,0.68,0.829,0.113,0
50,0.621,0.876,0.00344,0
59,0.573,0.82,0.0349,0
47,0.621,0.627,0.022,1
1,0.543,0.964,0.000698,0
89,0.719,0.874,0.0691,0
74,0.77,0.499,0.311,0
70,0.895,0.577,0.487,0
70,0.839,0.63,0.105,0
59,0.541,0.63,0.351,0
76,0.573,0.739,0.452,0
51,0.555,0.33,0.518,0
71,0.736,0.871,0.466,0
74,0.315,0.211,0.695,0
26,0.573,0.825,0.387,0
53,0.319,0.751,0.187,0
52,0.734,0.66,0.193,0
76,0.951,0.6,0.106,0
67,0.736,0.593,0.38,0
75,0.738,0.716,0.0599,0
64,0.86,0.699,0.0827,0
65,0.492,0.862,0.018,1
53,0.338,0.668,0.0531,0
60,0.65,0.856,0.00725,0
84,0.597,0.751,0.0104,0
42,0.212,0.994,3.06e-06,0
62,0.716,0.613,0.00855,0
71,0.593,0.76,0.0343,0
81,0.592,0.338,0.652,0
90,0.601,0.838,0.00543,0
40,0.711,0.43,0.0562,0
56,0.703,0.794,0.00145,0
56,0.621,0.475,0.478,0
41,0.547,0.249,0.558,0
39,0.345,0.348,0.718,0
61,0.467,0.831,0.549,0
57,0.762,0.57,0.00036,0
46,0.858,0.551,0.279,0
71,0.81,0.436,0.0645,0
58,0.58,0.391,0.843,0
5,0.69,0.63,0.00881,0
49,0.379,0.935,1.82e-05,0
56,0.775,0.22,0.574,0
69,0.705,0.735,0.13,0
36,0.667,0.953,0.242,0
39,0.72,0.387,0.188,0
38,0.824,0.545,0.274,0
32,0.437,0.542,0.0301,0
17,0.672,0.857,0.00022,0
62,0.751,0.886,0.0732,0
78,0.595,0.983,0.00778,0
82,0.515,0.43,0.0102,0
62,0.626,0.755,0.14,0
3,0.502,0.944,0.0089,0
40,0.58,0.625,0.0637,1
46,0.457,0.455,0.422,0
74,0.837,0.802,6.27e-05,0
56,0.516,0.716,0.000963,0
62,0.77,0.578,0.644,0
14,0.567,0.654,0.0374,0
54,0.642,0.122,0.978,0
50,0.739,0.5,0.34,1
16,0.484,0.681,0.000726,0
25,0.628,0.529,0.35,1
37,0.59,0.188,0.871,0
91,0.503,0.741,0.579,0
43,0.577,0.903,0.0061,0
47,0.656,0.855,0.00607,0
76,0.911,0.59,0.14,0
52,0.602,0.843,0.0299,0
31,0.342,0.888,0.00116,0
54,0.199,0.151,0.941,1
60,0.727,0.75,0.00255,0
53,0.558,0.117,0.964,0
59,0.531,0.402,0.443,0
55,0.597,0.371,0.972,0
43,0.429,0.318,0.93,0
61,0.593,0.0622,0.979,0
76,0.592,0.416,0.882,0
15,0.39,0.898,0.505,0
54,0.533,0.348,0.539,1
53,0.775,0.68,0.00906,1
69,0.531,0.287,0.938,1
75,0.522,0.849,0.0469,0
82,0.443,0.241,0.711,0
81,0.896,0.652,0.473,1
68,0.527,0.496,0.841,0
55,0.555,0.933,0.0403,0
68,0.838,0.721,0.563,0
47,0.718,0.378,0.547,0
0,0.323,0.59,0.333,0
67,0.678,0.902,0.0064,0
61,0.829,0.606,0.0646,1
63,0.832,0.481,0.0122,0
0,0.491,0.346,0.178,0
47,0.38,0.462,0.836,1
52,0.747,0.423,0.61,0
60,0.57,0.723,0.00238,0
1,0.794,0.91,0.157,0
0,0.681,0.771,0.443,0
52,0.865,0.571,0.265,0
51,0.593,0.917,0.38,0
35,0.748,0.531,0.014,0
55,0.804,0.697,0.368,0
56,0.691,0.598,0.0284,0
37,0.708,0.442,0.831,0
58,0.56,0.875,0.0131,0
71,0.764,0.575,0.407,0
55,0.456,0.891,0.00266,0
48,0.349,0.603,0.00407,0
50,0.625,0.44,0.212,0
55,0.7,0.118,0.726,0
70,0.624,0.841,0.113,0
29,0.56,0.593,0.775,1
72,0.686,0.479,0.0153,0
69,0.897,0.628,0.0267,0
66,0.694,0.881,0.000281,0
68,0.724,0.881,0.026,0
65,0.718,0.794,0.0806,0
66,0.464,0.712,0.00871,0
15,0.713,0.79,0.00339,0
38,0.732,0.52,0.127,0
18,0.38,0.838,0.0834,0
21,0.417,0.861,0.00258,0
74,0.878,0.527,0.0104,0
42,0.659,0.268,0.841,0
59,0.631,0.67,0.0247,0
47,0.647,0.803,0.0387,0
74,0.73,0.934,0.168,0
49,0.697,0.779,0.103,0
48,0.802,0.354,0.0558,0
42,0.773,0.759,8.02e-05,0
40,0.75,0.927,0.141,0
37,0.719,0.812,0.0956,0
83,0.728,0.584,0.0825,0
5,0.579,0.929,4.11e-05,0
87,0.73,0.524,0.414,0
70,0.399,0.233,0.873,1
57,0.607,0.458,0.00428,0
69,0.708,0.709,0.316,0
64,0.871,0.844,0.0927,0
56,0.696,0.626,0.743,0
43,0.637,0.893,0.0634,1
39,0.865,0.848,0.0234,0
56,0.517,0.723,0.00112,0
76,0.59,0.854,0.0672,0
71,0.509,0.584,0.0368,0
41,0.793,0.639,0.292,0
77,0.733,0.899,0.0882,0
36,0.632,0.878,0.00352,0
87,0.746,0.722,0.352,0
42,0.73,0.743,0.486,0
14,0.733,0.622,0.0891,1
26,0.787,0.343,0.895,0
41,0.682,0.843,0.00935,0
54,0.734,0.921,0.0144,0
78,0.647,0.729,0.303,0
76,0.752,0.79,0.0485,0
28,0.619,0.503,0.099,0
58,0.905,0.756,0.0438,0
50,0.833,0.28,0.959,1
53,0.431,0.323,0.422,1
65,0.575,0.638,0.0215,0
73,0.876,0.649,0.223,0
54,0.751,0.545,0.453,0
12,0.576,0.673,0.105,0
25,0.539,0.875,0.0193,0
76,0.703,0.807,0.15,1
75,0.695,0.65,0.0109,0
70,0.479,0.697,0.0832,0
10,0.617,0.297,0.451,0
89,0.757,0.69,0.0716,0
57,0.526,0.9,0.00914,0
43,0.081,0.0989,0.391,1
70,0.704,0.664,0.029,0
31,0.724,0.728,0.022,0
57,0.642,0.641,0.154,0
79,0.441,0.379,0.968,1
76,0.665,0.904,0.0302,0
23,0.641,0.288,0.922,0
50,0.638,0.674,0.0469,0
42,0.873,0.639,0.36,0
69,0.373,0.569,0.201,0
74,0.457,0.899,0.217,0
24,0.718,0.849,0.00456,0
50,0.602,0.403,0.758,0
62,0.575,0.954,0.0176,0
24,0.539,0.826,0.0169,0
64,0.485,0.729,0.0254,0
82,0.796,0.543,0.049,0
47,0.741,0.555,0.315,0
59,0.557,0.352,0.756,0
7,0.577,0.312,0.665,1
62,0.617,0.936,0.00166,0
78,0.622,0.807,0.103,0
59,0.287,0.632,0.16,0
16,0.295,0.821,0.00277,1
62,0.769,0.699,0.0249,0
34,0.786,0.764,0.122,0
12,0.714,0.617,0.000631,0
43,0.674,0.417,0.688,0
26,0.613,0.485,0.694,0
57,0.763,0.492,0.271,0
19,0.526,0.531,0.907,0
94,0.638,0.717,0.346,0
48,0.804,0.647,0.000458,0
19,0.511,0.724,0.481,0
44,0.525,0.941,0.0188,0
6,0.541,0.597,0.0141,0
3,0.863,0.705,0.00331,0
53,0.62,0.533,0.495,1
2,0.402,0.411,0.666,0
59,0.623,0.781,0.264,0
16,0.624,0.577,0.795,0
71,0.577,0.808,0.0651,0
94,0.767,0.412,0.0164,1
22,0.639,0.782,0.151,0
43,0.776,0.782,0.257,0
66,0.865,0.539,0.131,0
42,0.841,0.833,0.0173,0
63,0.582,0.411,0.407,0
42,0.585,0.606,0.00539,0
81,0.886,0.613,0.111,0
55,0.581,0.961,0.166,0
56,0.653,0.621,0.239,0
57,0.921,0.529,0.0845,0
68,0.735,0.701,0.00345,0
53,0.541,0.474,0.602,1
52,0.821,0.567,0.0143,0
88,0.762,0.7,0.00261,0
81,0.633,0.559,0.0514,0
13,0.696,0.801,0.124,1
32,0.684,0.481,0.475,0
85,0.917,0.786,0.167,0
21,0.582,0.758,0.138,0
50,0.769,0.341,0.0556,0
76,0.59,0.355,0.48,0
82,0.877,0.565,0.0152,0
54,0.444,0.825,0.214,0
45,0.487,0.861,0.000651,0
69,0.619,0.22,0.782,0
99,0.901,0.531,0.0114,0
42,0.614,0.847,0.00235,0
51,0.717,0.529,0.324,0
54,0.604,0.693,0.118,0
46,0.651,0.476,0.892,0
71,0.572,0.409,0.439,1
68,0.454,0.66,0.0675,1
65,0.917,0.815,0.0608,0
66,0.772,0.418,0.872,0
62,0.341,0.699,0.423,0
27,0.599,0.667,0.0533,0
60,0.476,0.768,0.0328,0
54,0.473,0.92,0.443,0
77,0.708,0.868,0.0313,0
41,0.583,0.975,0.0898,0
53,0.54,0.833,0.0635,0
23,0.65,0.768,0.54,0
43,0.58,0.647,0.18,0
79,0.552,0.173,0.939,0
69,0.663,0.673,0.295,0
47,0.886,0.89,0.00633,0
55,0.749,0.844,0.0674,0
63,0.688,0.861,0.0371,0
38,0.66,0.306,0.297,0
67,0.864,0.379,0.56,0
40,0.824,0.631,0.172,0
58,0.532,0.64,0.0519,1
70,0.746,0.647,0.106,0
76,0.645,0.792,0.0562,0
59,0.733,0.62,0.168,0
60,0.726,0.861,0.277,0
77,0.532,0.767,0.186,0
59,0.602,0.907,0.0442,0
68,0.671,0.837,0.563,0
64,0.676,0.762,0.461,0
46,0.667,0.242,0.683,1
83,0.215,0.9,0.0298,0
70,0.334,0.81,0.00457,0
61,0.69,0.71,0.00582,0
77,0.939,0.789,0.148,0
42,0.474,0.513,0.445,1
34,0.549,0.474,0.661,0
61,0.548,0.688,0.455,0
62,0.657,0.555,0.857,0
18,0.681,0.774,0.0992,0
81,0.628,0.593,0.093,0
72,0.596,0.838,0.413,0
61,0.397,0.958,0.03,0
53,0.86,0.566,0.364,0
24,0.555,0.423,0.799,0
51,0.732,0.734,0.208,0
48,0.651,0.16,0.979,1
24,0.586,0.522,0.499,0
59,0.349,0.827,0.0303,0
69,0.543,0.743,0.107,0
13,0.636,0.559,0.297,0
49,0.0962,0.259,0.969,1
39,0.769,0.303,0.683,0
49,0.582,0.528,0.427,0
8,0.508,0.977,0.000369,0
29,0.453,0.884,0.106,0
75,0.652,0.757,0.286,0
65,0.746,0.58,0.505,0
63,0.8,0.548,0.0301,0
55,0.477,0.262,0.244,1
72,0.42,0.672,0.0067,0
55,0.688,0.768,0.38,0
12,0.212,0.334,0.717,0
67,0.579,0.267,0.118,0
64,0.52,0.275,0.83,0
51,0.516,0.728,0.129,0
48,0.617,0.869,0.0312,0
42,0.49,0.972,0.000188,0
57,0.723,0.721,0.189,0
71,0.8,0.863,0.0131,1
53,0.483,0.305,0.877,0
41,0.601,0.602,0.0118,0
27,0.599,0.667,0.0533,0
0,0.671,0.651,0.0608,0
43,0.707,0.483,0.838,0
43,0.422,0.416,0.764,0
67,0.804,0.823,0.113,0
35,0.664,0.831,5.63e-05,0
33,0.72,0.825,0.00208,0
55,0.547,0.997,0.00205,1
65,0.702,0.59,0.361,0
64,0.478,0.937,0.346,0
58,0.792,0.704,0.0275,0
44,0.491,0.234,0.97,0
78,0.763,0.767,0.0747,0
68,0.608,0.873,0.0146,0
64,0.569,0.721,0.102,0
71,0.543,0.88,0.035,0
88,0.792,0.743,0.107,0
48,0.64,0.619,0.119,1
76,0.375,0.862,0.071,0
62,0.531,0.864,0.000105,0
52,0.871,0.503,0.0857,0
68,0.58,0.841,0.314,0
87,0.733,0.819,0.033,0
22,0.765,0.473,0.246,0
60,0.37,0.7,0.241,0
87,0.854,0.662,0.033,0
53,0.628,0.546,0.0832,0
50,0.597,0.71,0.398,0
62,0.665,0.709,0.155,0
90,0.733,0.63,0.00523,0
78,0.609,0.65,0.0886,0
80,0.409,0.175,0.882,0
39,0.761,0.153,0.871,0
25,0.397,0.617,0.784,0
73,0.621,0.643,0.178,0
63,0.609,0.761,0.00378,0
58,0.518,0.271,0.898,0
71,0.922,0.919,0.00416,0
52,0.741,0.98,0.0981,0
39,0.811,0.511,0.141,0
3,0.595,0.447,0.0129,0
54,0.339,0.201,0.949,0
66,0.518,0.276,0.644,0
54,0.499,0.63,0.131,0
32,0.31,0.899,0.00691,0
45,0.299,0.306,0.858,1
34,0.839,0.923,0.00018,0
84,0.697,0.552,0.479,1
80,0.546,0.891,0.287,0
96,0.931,0.387,0.088,0
53,0.686,0.698,0.24,0
44,0.692,0.253,0.551,0
60,0.76,0.911,1.4e-06,0
61,0.854,0.58,0.117,0
74,0.653,0.687,0.229,0
56,0.525,0.894,0.0752,0
71,0.707,0.531,0.0147,0
0,0.553,0.59,0.211,0
69,0.465,0.896,0.00725,0
79,0.835,0.669,0.0336,0
96,0.553,0.586,0.697,0
52,0.454,0.909,0.000112,0
66,0.832,0.693,0.0639,0
84,0.369,0.552,0.479,1
50,0.263,0.413,0.524,1
23,0.507,0.531,0.0191,0
56,0.551,0.584,0.238,0
73,0.723,0.603,0.372,0
49,0.865,0.724,0.0236,0
22,0.449,0.859,0.122,0
34,0.893,0.687,0.032,0
36,0.789,0.569,0.152,0
67,0.557,0.616,0.214,0
42,0.493,0.938,0.193,0
2,0.604,0.843,0.0586,0
81,0.706,0.496,0.093,0
60,0.466,0.413,0.524,0
54,0.781,0.625,0.00447,0
90,0.765,0.63,0.13,0
34,0.354,0.47,0.874,1
75,0.648,0.651,0.117,0
37,0.606,0.689,0.255,0
50,0.75,0.757,3.16e-05,0
77,0.719,0.497,0.571,0
75,0.536,0.877,0.0515,0
66,0.297,0.303,0.949,1
28,0.602,0.523,0.591,0
55,0.52,0.898,0.0853,0
19,0.299,0.823,7e-04,0
30,0.781,0.524,0.454,0
62,0.368,0.0921,0.993,1
57,0.557,0.253,0.838,0
45,0.779,0.597,0.134,0
87,0.908,0.621,0.000282,0
50,0.542,0.559,0.218,0
26,0.356,0.821,0.01,0
28,0.734,0.842,0.366,0
87,0.698,0.756,0.49,0
53,0.428,0.903,0.00783,0
70,0.835,0.468,0.029,0
62,0.486,0.458,0.67,0
61,0.649,0.439,0.177,0
72,0.848,0.666,0.0645,0
66,0.688,0.422,0.19,0
66,0.78,0.662,0.457,0
67,0.645,0.485,0.557,0
44,0.58,0.694,0.0155,0
44,0.682,0.792,0.00376,1
55,0.497,0.9,0.00427,0
6,0.587,0.573,0.0208,0
