"ID","liveness","loudness","danceability","song_duration_ms","time_signature","audio_valence","energy","tempo","acousticness","speechiness","key","instrumentalness","audio_mode","song_popularity"
2182,0.241,-7.025,0.667,125093,4,0.924,0.803,146.075,0.58,0.0659,2,9.56e-05,0,47
2183,0.0879,-6.666,0.702,213445,4,0.312,0.705,154.911,0.258,0.0543,0,5.93e-06,1,65
2184,0.0417,-5.65,0.68,231266,4,0.0721,0.563,103.893,0.354,0.0454,10,0,1,95
2185,0.316,-6.73,0.59,198972,4,0.576,0.627,131.975,0.0329,0.0518,5,0.00908,1,56
2186,0.106,-8.027,0.648,166546,4,0.584,0.61,139.996,0.215,0.0943,9,2.85e-06,1,42
2187,0.131,-3.399,0.861,223146,4,0.575,0.822,112.424,0.113,0.131,2,0,1,53
2188,0.162,-7.052,0.308,312720,4,0.183,0.853,91.676,0.0639,0.0375,9,1.16e-05,1,62
2189,0.562,-4.084,0.507,247504,4,0.336,0.887,128.015,0.00731,0.141,5,0,0,34
2190,0.0568,-12.596,0.246,354266,4,0.0393,0.364,133.002,0.586,0.0376,9,0,0,6
2191,0.167,-6.859,0.54,186872,4,0.671,0.519,82.523,0.702,0.448,0,0,1,37
2192,0.108,-7.015,0.676,219920,4,0.643,0.593,85.853,0.0134,0.0606,11,3.01e-05,0,0
2193,0.134,-3.571,0.522,305013,4,0.506,0.676,67.427,0.0476,0.16,5,0,1,72
2194,0.108,-7.902,0.42,191946,4,0.476,0.672,179.896,0.0067,0.027,6,0,1,72
2195,0.911,-4.057,0.457,272973,4,0.758,0.949,123.992,0.174,0.0736,11,0,0,41
2196,0.22,-3.968,0.525,282560,4,0.39,0.959,111.012,0.000766,0.076,2,1.79e-06,1,32
2197,0.103,-7.906,0.534,231546,4,0.145,0.583,105.997,0.0262,0.148,2,0,1,84
2198,0.069,-4.632,0.505,183866,4,0.565,0.938,130.121,0.00772,0.0475,0,7.9e-05,1,69
2199,0.23,-5.001,0.75,199440,4,0.786,0.742,92.05,0.203,0.231,0,0,1,42
2200,0.268,-3.686,0.259,220533,4,0.174,0.978,132.97,0.000477,0.0309,0,0,1,11
2201,0.117,-8.455,0.709,244840,4,0.409,0.463,87.496,0.159,0.0326,5,0.0771,1,55
2202,0.0916,-9.68,0.675,295453,4,0.462,0.501,104.765,0.00401,0.0386,0,0,1,63
2203,0.58,-4.254,0.713,208486,4,0.742,0.825,127.95,0.0316,0.103,4,0,0,77
2204,0.327,-4.62,0.667,330986,4,0.709,0.881,129.95,0.000256,0.0666,0,0,1,50
2205,0.115,-6.857,0.708,198440,4,0.599,0.56,140.975,0.749,0.0486,9,0,1,76
2206,0.234,-6.637,0.575,218320,4,0.127,0.65,159.764,0.13,0.0776,5,0,0,31
2207,0.144,-10.776,0.772,210240,3,0.357,0.256,118.902,0.789,0.0481,7,0.00612,0,69
2208,0.0557,-7.825,0.476,353786,3,0.109,0.607,80.041,0.431,0.109,8,0.158,1,61
2209,0.0578,-4.48,0.765,212745,4,0.773,0.813,152.914,0.0169,0.421,2,0,1,38
2210,0.0853,-14.323,0.644,140500,4,0.415,0.336,139.946,0.837,0.0422,8,0,0,51
2211,0.18,-8.117,0.493,206209,4,0.359,0.519,89,0.0425,0.0261,3,1.47e-06,1,69
2212,0.141,-17.156,0.409,171906,4,0.294,0.258,102.048,0.47,0.0282,9,0,0,48
2213,0.357,-6.117,0.365,214426,4,0.712,0.778,145.927,0.0835,0.0389,5,0.181,0,52
2214,0.18,-3.774,0.764,223933,4,0.581,0.693,146.075,0.0439,0.189,7,3.67e-06,1,71
2215,0.632,-8.788,0.717,158218,4,0.288,0.506,129.935,0.153,0.446,4,7.47e-06,1,50
2216,0.126,-7.747,0.931,287000,4,0.493,0.362,128.368,0.0387,0.0332,7,3.76e-06,0,66
2217,0.19,-9.849,0.746,187216,4,0.597,0.404,142.913,0.128,0.403,6,2.05e-05,0,78
2218,0.0979,-7.448,0.575,203240,4,0.754,0.764,123.821,0.566,0.0746,4,1.07e-05,1,66
2219,0.0766,-4.598,0.709,220586,4,0.976,0.771,174.006,0.146,0.143,5,0,1,73
2220,0.295,-4.988,0.36,262896,4,0.203,0.879,188.36,5.54e-05,0.0666,4,0,1,8
2221,0.458,-3.248,0.44,208240,3,0.229,0.785,170.071,0.0924,0.403,4,0,0,49
2222,0.0401,-13.439,0.725,353453,4,0.926,0.273,176.192,0.646,0.0615,1,1.16e-06,1,48
2223,0.206,-7.817,0.357,193200,4,0.354,0.43,82.422,0.819,0.0312,9,0.000538,0,1
2224,0.131,-3.942,0.541,204774,4,0.115,0.864,123.022,0.00349,0.041,1,2.2e-05,0,72
2225,0.115,-4.382,0.627,227240,4,0.232,0.693,129.801,0.026,0.0856,9,0.000366,1,64
2226,0.0705,-4.838,0.632,202318,4,0.962,0.887,87.407,0.0119,0.0438,11,0,0,72
2227,0.102,-5.194,0.839,242520,4,0.575,0.705,100.071,0.0184,0.0445,5,1.77e-05,1,77
2228,0.211,-5.909,0.423,204004,4,0.467,0.393,179.921,0.701,0.0291,2,0,1,29
2229,0.143,-4.88,0.548,264240,4,0.274,0.704,104.666,0.0168,0.0777,11,2.25e-05,1,80
2230,0.0592,-5.182,0.686,163680,4,0.964,0.881,126.736,0.204,0.0287,0,0,1,64
2231,0.147,-6.888,0.403,155800,4,0.38,0.495,95.769,0.809,0.0312,1,8.03e-06,0,67
2232,0.0429,-3.75,0.569,162425,4,0.51,0.728,122.996,0.00175,0.0487,7,0,1,82
2233,0.0664,-18.408,0.352,201660,5,0.0376,0.191,117.562,0.97,0.1,0,0,1,58
2234,0.162,-10.405,0.714,145693,4,0.631,0.368,100.835,0.347,0.0293,4,1.7e-06,1,59
2235,0.3,-10.059,0.605,161946,4,0.93,0.837,157.225,0.754,0.114,7,4.11e-05,0,27
2236,0.195,-2.506,0.221,213622,4,0.432,0.956,101.758,0.0103,0.0876,0,0.000523,1,70
2237,0.113,-12.855,0.732,152893,4,0.885,0.418,124.942,0.863,0.13,9,0.00267,1,23
2238,0.116,-5.152,0.719,158145,4,0.604,0.837,85.012,0.0453,0.171,10,0.000532,0,51
2239,0.104,-4.661,0.703,193613,4,0.524,0.868,121.03,1.83e-05,0.0291,10,0.00372,0,76
2240,0.107,-6.474,0.808,179226,4,0.923,0.819,149.557,0.643,0.318,6,0,0,1
2241,0.236,-7.572,0.295,258613,4,0.37,0.593,167.046,0.25,0.0272,4,0.00441,1,60
2242,0.0894,-10.671,0.764,155866,4,0.954,0.38,170.389,0.518,0.0757,7,0.0102,1,50
2243,0.0568,-6.76,0.404,261933,4,0.207,0.919,93.92,0.0091,0.0348,4,0,1,8
2244,0.143,-3.833,0.69,172919,4,0.861,0.814,104.348,0.891,0.0294,2,0.000386,1,64
2245,0.183,-2.335,0.876,186560,4,0.921,0.775,95.976,0.165,0.193,11,0,0,18
2246,0.189,-5.204,0.754,135284,4,0.309,0.82,124.985,0.222,0.325,6,0,0,60
2247,0.0938,-6.144,0.899,211000,4,0.385,0.435,90.023,0.118,0.084,4,0.000257,0,59
2248,0.158,-5.74,0.693,155586,4,0.519,0.631,86.039,0.267,0.0468,7,0,0,66
2249,0.12,-5.65,0.504,199293,4,0.614,0.482,205.903,0.868,0.0442,2,0,1,42
2250,0.122,-10.352,0.431,214986,4,0.622,0.495,106.428,0.75,0.0598,1,0,1,30
2251,0.102,-2.371,0.959,218295,4,0.299,0.839,98.932,0.048,0.148,11,0,0,84
2252,0.0969,-10.381,0.65,210866,4,0.448,0.518,118.159,0.377,0.301,0,0.13,1,43
2253,0.112,-10.492,0.545,74769,4,0.612,0.481,82.433,0.821,0.109,4,0.00136,1,36
2254,0.407,-5.954,0.46,202120,4,0.701,0.993,153.426,9.62e-05,0.325,6,0,1,72
2255,0.0736,-2.379,0.858,194093,4,0.503,0.901,100.002,0.556,0.0261,2,0.000535,1,22
2256,0.106,-7.204,0.489,241257,4,0.161,0.535,169.088,0.577,0.0328,10,0.00014,1,65
2257,0.322,-3.532,0.49,190931,4,0.176,0.86,129.952,0.199,0.191,7,0.00182,1,77
2258,0.082,-6.918,0.69,172533,4,0.576,0.9,120,0.115,0.0317,10,0.0207,1,56
2259,0.209,-4.853,0.416,187495,4,0.31,0.948,128.069,0.000386,0.129,2,0,1,47
2260,0.0741,-9.496,0.295,220734,4,0.248,0.479,149.373,0.844,0.0458,2,1.37e-05,1,61
2261,0.289,-11.184,0.641,126352,4,0.35,0.697,122.042,0.13,0.0628,10,0.678,0,35
2262,0.359,-3.976,0.541,243706,4,0.221,0.803,142.135,0.0796,0.141,1,1.71e-05,1,74
2263,0.0816,-4.982,0.673,230866,4,0.826,0.9,99.082,0.0489,0.0466,8,0,1,52
2264,0.0877,-3.727,0.668,228640,4,0.782,0.921,120,0.000329,0.0439,7,0.00517,1,74
2265,0.361,-4.729,0.556,239160,3,0.665,0.843,199.373,0.833,0.33,9,2.22e-06,1,69
2266,0.126,-8.15,0.785,201660,4,0.273,0.305,79.458,0.562,0.268,11,0.000343,0,53
2267,0.0614,-5.077,0.878,256093,4,0.79,0.951,111.334,0.000216,0.0848,7,0.544,1,51
2268,0.457,-4.942,0.514,227880,4,0.307,0.664,155.745,0.316,0.0445,8,0,1,65
2269,0.319,-9.051,0.568,212500,4,0.612,0.245,86.338,0.677,0.0299,8,0,0,56
2270,0.075,-5.335,0.694,184560,4,0.69,0.77,125.905,0.176,0.0539,6,1.1e-05,1,97
2271,0.171,-9.749,0.592,130293,4,0.516,0.582,96.365,0.617,0.0959,4,0.0031,1,52
2272,0.0519,-6.056,0.825,242733,4,0.964,0.633,117,0.0584,0.0789,9,0,1,77
2273,0.09,-8.173,0.646,220320,4,0.149,0.582,140.059,0.0923,0.0447,2,3.7e-05,0,36
2274,0.0895,-14.351,0.548,133466,3,0.679,0.227,111.263,0.957,0.0332,7,8.02e-05,1,35
2275,0.0719,-6.257,0.63,195519,4,0.216,0.708,97.005,0.00281,0.0253,11,0,1,89
2276,0.115,-8.377,0.863,163261,4,0.87,0.677,124.97,0.00166,0.0512,11,0,0,46
2277,0.0955,-7.176,0.596,270706,4,0.494,0.653,138.015,0.331,0.0266,5,0,1,32
2278,0.0719,-17.082,0.571,227619,4,0.577,0.129,125.802,0.887,0.0346,11,0,1,68
2279,0.062,-4.516,0.647,189000,4,0.618,0.931,103.846,0.0615,0.0904,8,0.0365,0,81
2280,0.0918,-6.126,0.433,147000,4,0.689,0.901,174.006,0.1,0.361,5,0,0,25
2281,0.183,-4.832,0.189,229320,4,0.599,0.893,198.468,3.64e-05,0.0622,7,0,1,63
2282,0.451,-3.874,0.552,131064,4,0.717,0.804,142.929,0.0161,0.0722,4,7.51e-06,1,88
2283,0.135,-4.675,0.651,256600,4,0.345,0.955,130.315,0.00701,0.412,1,2.9e-06,0,62
2284,0.25,-11.088,0.737,253386,4,0.397,0.2,122.591,0.58,0.0353,9,0.000553,1,43
2285,0.114,-14.892,0.304,334106,4,0.249,0.129,91.769,0.893,0.0286,6,0.0139,0,69
2286,0.0582,-4.168,0.529,195653,4,0.807,0.92,111.132,0.000543,0.0649,3,2.98e-05,1,66
2287,0.0695,-2.929,0.771,171567,4,0.924,0.915,93.735,0.213,0.0423,7,0.202,1,39
2288,0.106,-8.583,0.773,205463,4,0.496,0.508,99.895,0.32,0.0558,9,0.0022,0,1
2289,0.111,-13.618,0.763,106980,4,0.211,0.222,88.436,0.297,0.0621,10,0.876,0,49
2290,0.12,-7.488,0.759,195160,4,0.392,0.498,126.972,0.113,0.0282,10,1.18e-05,0,81
2291,0.106,-6.382,0.678,139929,4,0.443,0.694,97.03,0.379,0.18,9,0,1,47
2292,0.058,-8.314,0.591,175777,4,0.244,0.606,115.062,0.0943,0.0349,7,0.00561,1,39
2293,0.185,-3.833,0.416,222760,4,0.677,0.849,144.844,0.229,0.0503,8,4.23e-05,1,55
2294,0.0386,-4.042,0.631,526373,4,0.255,0.748,120.998,0.00332,0.0389,7,4.19e-06,1,58
2295,0.104,-21.613,0.486,165106,3,0.463,0.108,177.727,0.959,0.0332,2,0.935,1,36
2296,0.0878,-5.981,0.757,228206,4,0.826,0.849,150.036,0.00847,0.219,5,0,0,85
2297,0.0657,-9.673,0.584,247400,4,0.806,0.716,127.172,0.258,0.0371,1,0.000589,1,63
2298,0.0983,-5.362,0.729,240440,4,0.335,0.619,123.28,0.0066,0.0392,10,2.68e-05,1,81
2299,0.12,-12.732,0.583,177426,4,0.854,0.507,112.344,0.0586,0.0336,7,6.49e-06,1,30
2300,0.621,-3.399,0.871,240706,5,0.711,0.968,182.469,0.00192,0.194,6,0.000681,0,0
2301,0.117,-6.948,0.484,155800,4,0.677,0.603,147.967,0.0893,0.0289,1,0,1,51
2302,0.133,-4.036,0.751,199095,4,0.349,0.579,105.031,0.398,0.0321,2,2.28e-05,1,77
2303,0.0863,-5.858,0.624,217185,4,0.592,0.65,135.972,0.249,0.0341,2,0,1,39
2304,0.0215,-5.646,0.704,190278,4,0.926,0.859,105.115,0.0185,0.0288,1,0,0,84
2305,0.336,-10.522,0.429,158973,4,0.664,0.506,114.45,0.32,0.309,8,4.45e-06,1,32
2306,0.153,-2.876,0.694,234373,4,0.366,0.79,129.998,0.00537,0.0573,10,6.62e-06,0,31
2307,0.354,-3.408,0.277,206305,4,0.351,0.962,95.044,0.245,0.115,1,0.0104,1,3
2308,0.215,-9.906,0.813,156266,4,0.964,0.611,93.944,0.268,0.0738,7,3.49e-05,1,44
2309,0.107,-11.547,0.805,259550,4,0.663,0.315,120.606,0.118,0.0584,10,0.000211,0,45
2310,0.0705,-10.796,0.376,251293,4,0.385,0.542,120.514,0.398,0.0504,5,0.574,1,50
2311,0.0837,-8.256,0.286,189000,4,0.0947,0.557,156.395,0.419,0.0266,7,0,1,62
2312,0.133,-6.114,0.641,195133,4,0.317,0.569,138.327,3.16e-05,0.0301,10,0,1,47
2313,0.0928,-13.372,0.604,242533,4,0.791,0.461,123.994,0.43,0.0447,6,2.19e-06,0,59
2314,0.126,-9.686,0.807,236800,4,0.85,0.642,131.963,0.178,0.233,10,0.0365,0,23
2315,0.0648,-9.102,0.579,140960,4,0.849,0.651,140.03,0.31,0.0324,2,0.0165,1,28
2316,0.119,-6.201,0.446,184840,4,0.581,0.388,175.154,0.814,0.0405,4,4.47e-06,1,13
2317,0.345,-7.92,0.655,230000,4,0.599,0.602,164.117,0.749,0.048,5,1.33e-05,0,51
2318,0.134,-12.103,0.579,246818,3,0.258,0.256,109.901,0.817,0.0403,1,5.87e-05,0,53
2319,0.163,-7.296,0.567,234496,4,0.509,0.735,126.857,0.0368,0.0294,4,0.000824,1,46
2320,0.143,-2.734,0.721,207466,4,0.931,0.938,96.996,0.121,0.0379,5,1.33e-06,0,66
2321,0.0926,-5.238,0.534,287960,4,0.759,0.854,92.937,0.321,0.0303,8,4.71e-05,1,44
2322,0.0626,-5.546,0.759,208223,4,0.379,0.732,152.914,0.000142,0.118,1,0,1,73
2323,0.0913,-7.43,0.48,318000,4,0.456,0.77,160.055,0.635,0.0449,11,0,0,60
2324,0.127,-10.79,0.557,258064,4,0.289,0.0723,82.446,0.895,0.108,6,0,1,46
2325,0.191,-2.832,0.918,355506,4,0.608,0.857,97.044,0.0294,0.269,11,7.9e-06,0,66
2326,0.104,-5.072,0.58,183750,4,0.481,0.738,127.113,0.118,0.0348,4,0,1,89
2327,0.118,-8.32,0.604,361280,4,0.239,0.745,175.957,0.0544,0.0323,2,0,1,64
2328,0.0803,-5.466,0.406,202000,4,0.436,0.593,135.798,0.0572,0.0291,2,0,0,6
2329,0.0959,-3.584,0.652,217482,4,0.966,0.877,81.986,0.294,0.155,7,0,0,71
2330,0.258,-7.834,0.415,205280,4,0.57,0.474,116.027,0.803,0.0491,1,0,0,65
2331,0.118,-5.572,0.686,183906,4,0.914,0.475,86.353,0.619,0.0748,4,0,1,67
2332,0.14,-9.648,0.764,154360,4,0.0701,0.413,119.929,0.00614,0.148,7,0,1,63
2333,0.0598,-11.034,0.571,161973,4,0.947,0.304,117.956,0.551,0.0499,2,0.000288,0,60
2334,0.166,-5.782,0.51,185812,4,0.618,0.91,159.885,0.0233,0.0744,2,0.133,1,63
2335,0.27,-3.351,0.74,231293,4,0.293,0.644,98.746,0.245,0.0333,7,0.00083,1,55
2336,0.099,-3.976,0.743,202453,4,0.485,0.855,96.989,0.141,0.458,5,0.0045,0,81
2337,0.0858,-8.543,0.764,211882,5,0.553,0.604,66.655,0.00148,0.13,6,0.000105,1,48
2338,0.172,-6.008,0.593,363538,4,0.749,0.693,80.789,0.0283,0.0305,4,0.084,1,45
2339,0.226,-6.861,0.806,214826,4,0.909,0.843,108.91,0.208,0.0378,10,0.00105,0,1
2340,0.0784,-8.074,0.912,238614,4,0.422,0.412,154.983,0.0553,0.172,7,0.013,1,94
2341,0.141,-8.917,0.774,186140,4,0.47,0.435,90.534,0.0586,0.0792,0,0.00831,1,34
2342,0.24,-6.138,0.947,229004,4,0.454,0.506,129.977,0.107,0.179,10,0.000691,0,71
2343,0.106,-8.946,0.832,184005,4,0.631,0.549,90.025,0.565,0.245,5,0,0,18
2344,0.195,-4.921,0.917,224903,4,0.441,0.786,143.038,0.0403,0.227,11,0,1,85
2345,0.325,-4.045,0.557,180000,4,0.906,0.851,142.015,0.0041,0.0499,0,0.000225,1,65
2346,0.0757,-6.413,0.565,231905,4,0.904,0.782,140.004,0.0577,0.335,8,0.0104,1,66
2347,0.12,-6.662,0.612,351893,4,0.434,0.483,79.38,0.563,0.664,7,0,0,1
2348,0.0847,-10.338,0.619,268933,4,0.815,0.686,125.412,0.0943,0.0279,9,1.93e-06,0,20
2349,0.0841,-7.031,0.686,145542,4,0.372,0.632,97.04,0.103,0.0789,10,1.09e-05,1,81
2350,0.162,-3.782,0.768,173026,4,0.944,0.864,110.008,0.101,0.0324,2,0,1,81
2351,0.0992,-6.836,0.537,248893,4,0.501,0.576,179.853,0.706,0.0353,7,1.47e-05,1,22
2352,0.263,-16.548,0.547,144120,4,0.903,0.254,139.65,0.133,0.0461,9,8.24e-05,1,43
2353,0.581,-9.637,0.542,175400,4,0.92,0.704,159.81,0.319,0.0549,9,5.34e-05,1,70
2354,0.0743,-6.719,0.71,167682,4,0.812,0.591,119.975,0.758,0.0464,7,0,0,31
2355,0.417,-9.127,0.627,179404,4,0.695,0.387,125.978,0.088,0.0409,1,0,1,96
2356,0.206,-2.435,0.719,235213,4,0.964,0.967,125.014,0.0588,0.0552,0,0.000249,0,75
2357,0.326,-6.361,0.556,307866,4,0.663,0.847,139.942,0.0503,0.0534,11,0.906,0,16
2358,0.138,-7.037,0.65,312720,4,0.475,0.785,101.002,0.225,0.0383,0,6.36e-05,1,54
2359,0.476,-7.046,0.705,138872,4,0.929,0.931,125.894,0.0752,0.32,10,0,0,77
2360,0.0928,-7.638,0.573,190973,4,0.876,0.902,84.412,0.018,0.054,6,0.00125,0,85
2361,0.14,-6.944,0.733,183013,4,0.651,0.589,114.99,0.414,0.0381,2,1.04e-06,0,64
2362,0.292,-7.274,0.895,230000,4,0.632,0.694,93.944,0.176,0.275,9,0,0,69
2363,0.0984,-10.089,0.531,210197,4,0.543,0.387,154.75,0.873,0.0441,0,0,1,57
2364,0.198,-5.754,0.326,198400,4,0.521,0.929,164.984,0.00693,0.174,7,0.000979,1,18
2365,0.088,-6.758,0.5,212182,4,0.33,0.902,162.009,0.0136,0.0315,0,0.793,1,49
2366,0.132,-6.817,0.638,112800,4,0.901,0.585,139.434,0.105,0.0687,9,0,0,65
2367,0.363,-13.455,0.66,166053,4,0.582,0.332,115.88,0.812,0.0319,4,0.000401,1,39
2368,0.0285,-4.475,0.883,238466,4,0.557,0.659,140.885,0.0814,0.294,10,0.00119,0,6
2369,0.15,-8.303,0.656,191720,4,0.872,0.56,122.054,0.196,0.0327,9,3.66e-05,1,60
2370,0.102,-7.399,0.451,249640,4,0.411,0.518,111.827,0.716,0.0303,0,0,1,55
2371,0.106,-9.858,0.656,230416,4,0.245,0.542,166.11,0.0484,0.323,7,0.000143,1,77
2372,0.259,-8.907,0.581,248173,4,0.463,0.515,91.353,0.352,0.0269,2,0.00924,1,33
2373,0.0373,-6.044,0.487,285578,4,0.207,0.581,115.989,0.679,0.0466,4,0.0257,1,27
2374,0.166,-4.586,0.531,233866,4,0.683,0.915,116.681,0.00145,0.487,7,0,0,40
2375,0.113,-5.355,0.792,239146,4,0.566,0.725,104.934,0.00835,0.0353,8,0,1,84
2376,0.13,-6.621,0.812,187426,4,0.576,0.448,148.404,0.233,0.0666,1,0,0,57
2377,0.234,-3.213,0.699,223937,4,0.291,0.804,174.98,0.0059,0.193,3,0,0,42
2378,0.0389,-3.875,0.786,265173,4,0.776,0.87,100.66,0.413,0.0316,4,1.2e-05,1,32
2379,0.372,-4.181,0.959,295400,4,0.506,0.753,108.946,0.0397,0.149,9,0,1,4
2380,0.0677,-13.925,0.42,295600,3,0.175,0.33,98.029,0.245,0.0352,2,0.000192,0,72
2381,0.048,-4.324,0.623,241231,4,0.451,0.597,108.037,0.00104,0.0469,9,2.03e-05,1,44
2382,0.206,-5.754,0.561,136222,4,0.694,0.774,129.915,0.0362,0.191,7,2.36e-06,0,61
2383,0.179,-5.448,0.782,158546,4,0.753,0.544,90.562,0.212,0.0306,9,0.231,1,54
2384,0.102,-10.803,0.661,273533,4,0.606,0.585,129.98,0.242,0.032,6,0,1,57
2385,0.072,-6.053,0.662,164120,4,0.813,0.688,95.159,0.455,0.0372,7,0,1,61
2386,0.13,-5.559,0.372,196141,4,0.756,0.91,134.007,0.153,0.0392,7,0.0944,1,65
2387,0.106,-4.353,0.698,247426,5,0.691,0.922,148.14,0.000281,0.517,1,0,1,65
2388,0.176,-11.234,0.45,212026,4,0.354,0.388,179.133,0.689,0.037,2,0.000679,1,55
2389,0.457,-4.851,0.777,226881,4,0.458,0.752,102.973,0.0674,0.0738,2,0,1,47
2390,0.377,-3.407,0.295,239386,4,0.219,0.924,171.941,4.02e-05,0.0678,5,0.00462,1,66
2391,0.0992,-3.18,0.337,245213,4,0.449,0.977,197.993,0.000166,0.1,1,0,1,42
2392,0.0803,-8.965,0.729,158053,5,0.286,0.194,135.753,0.699,0.0352,0,0,0,59
2393,0.117,-8.074,0.679,178266,4,0.681,0.522,95.89,0.651,0.182,3,0.000722,1,45
2394,0.348,-7.891,0.608,193939,4,0.556,0.831,118.026,0.111,0.0458,5,1.43e-05,1,46
2395,0.334,-8.999,0.548,209173,4,0.79,0.638,146.388,0.0577,0.0465,5,0,0,52
2396,0.464,-5.797,0.455,284986,4,0.451,0.93,91.41,0.0568,0.126,7,0,1,42
2397,0.119,-13.267,0.574,202320,4,0.316,0.274,125.652,0.0111,0.0286,9,0.0124,1,24
2398,0.448,-4.332,0.739,193573,4,0.862,0.921,137.042,0.0629,0.0641,7,0,1,2
2399,0.0555,-3.756,0.691,213787,4,0.933,0.954,139.963,0.00411,0.0476,1,0,1,73
2400,0.129,-4.118,0.562,159010,4,0.802,0.717,121.999,0.0701,0.074,5,0,0,64
2401,0.143,-6.292,0.887,158796,4,0.237,0.573,112.424,0.332,0.161,0,0,0,72
2402,0.0793,-5.474,0.741,172471,4,0.292,0.488,124.959,0.172,0.327,10,0,0,70
2403,0.0644,-5.886,0.562,176213,4,0.597,0.808,86.321,0.727,0.0693,9,0.00109,0,40
2404,0.208,-4.274,0.435,394120,4,0.333,0.913,103.293,3.23e-05,0.0813,9,0.00598,1,36
2405,0.126,-5.324,0.593,233880,4,0.399,0.569,133.968,0.119,0.0542,2,1.38e-05,1,69
2406,0.242,-5.665,0.754,235013,4,0.825,0.936,101.002,0.0861,0.121,7,0,1,43
2407,0.383,-6.852,0.537,158106,4,0.695,0.7,117.111,0.142,0.0366,4,1.58e-06,0,69
2408,0.418,-8.354,0.592,156600,4,0.0796,0.691,120.046,0.156,0.196,3,9.78e-06,1,90
2409,0.275,-4.793,0.62,250173,4,0.352,0.574,100.021,0.309,0.0479,5,0,0,86
2410,0.0917,-3.111,0.627,212893,4,0.479,0.883,124,0.107,0.0304,0,0.172,1,53
2411,0.112,-6.669,0.782,261834,4,0.199,0.559,88.038,0.195,0.0702,0,2.11e-06,1,67
2412,0.112,-3.781,0.513,215400,4,0.566,0.926,176.075,0.000248,0.0509,10,0.00117,1,1
2413,0.211,-4.813,0.642,184958,4,0.43,0.614,99.572,0.211,0.394,4,0,0,69
2414,0.118,-5.39,0.687,199666,4,0.582,0.911,173.938,0.00674,0.27,2,4.36e-05,1,73
2415,0.105,-7.495,0.922,220426,4,0.595,0.581,105.04,0.195,0.27,10,5.86e-05,1,89
2416,0.417,-8.444,0.955,158769,4,0.964,0.492,130.062,0.0987,0.242,8,0,1,0
2417,0.0863,-13.562,0.655,153700,4,0.225,0.186,128.081,0.734,0.0676,10,1.2e-06,0,45
2418,0.489,-7.589,0.711,170444,4,0.656,0.393,127.603,0.571,0.0714,0,0,0,51
2419,0.0914,-4.705,0.594,212840,4,0.217,0.589,177.825,0.00598,0.0528,8,0,0,15
2420,0.111,-8.339,0.443,214226,4,0.41,0.403,176.678,0.511,0.0322,0,0,1,78
2421,0.0895,-4.1,0.849,175240,4,0.447,0.608,97.012,0.456,0.0417,1,0,0,74
2422,0.116,-6.571,0.331,286238,4,0.25,0.349,71.946,0.737,0.0285,5,0,0,2
2423,0.0721,-10.926,0.625,234906,4,0.835,0.593,109.048,0.288,0.028,7,0.824,1,52
2424,0.277,-6.931,0.486,191738,4,0.469,0.753,139.957,0.00979,0.0311,9,0,0,41
2425,0.417,-4.119,0.612,228520,4,0.71,0.996,93.345,0.000136,0.104,0,0,1,70
2426,0.0792,-4.986,0.818,177626,4,0.733,0.805,139.943,0.154,0.0305,3,0,0,35
2427,0.288,-7.877,0.59,248866,4,0.604,0.666,139.524,0.159,0.0452,11,0,1,63
2428,0.162,-8.407,0.733,152000,4,0.832,0.63,124.756,0.142,0.395,11,5.21e-05,1,90
2429,0.196,-9.635,0.721,175373,4,0.965,0.638,113.964,0.0485,0.227,10,1.11e-05,1,50
2430,0.12,-3.399,0.541,279440,4,0.642,0.946,101.169,0.415,0.0285,6,0.000389,1,57
2431,0.0957,-6.823,0.666,208530,4,0.592,0.803,159.996,0.000515,0.0953,7,0.272,0,0
2432,0.048,-6.698,0.421,212867,4,0.443,0.471,96.221,0.66,0.058,0,0.011,0,49
2433,0.141,-10.105,0.615,205267,4,0.544,0.538,114.016,0.387,0.0287,2,0,0,36
2434,0.171,-8.582,0.721,207194,4,0.273,0.561,138.98,0.0461,0.0782,8,0,0,43
2435,0.0943,-17.149,0.464,282746,3,0.346,0.162,136.013,0.633,0.0293,7,0,0,50
2436,0.0608,-14.351,0.266,169000,4,0.416,0.214,79.91,0.671,0.0315,3,0,1,60
2437,0.108,-8.988,0.708,185733,4,0.49,0.779,119.997,0.00884,0.0613,11,0,0,51
2438,0.0994,-14.478,0.499,253533,4,0.0392,0.156,107.64,0.47,0.0527,5,0.903,0,68
2439,0.0537,-6.43,0.637,213706,4,0.738,0.876,135.947,0.0116,0.0276,7,0,1,52
2440,0.911,-11.112,0.703,179426,4,0.444,0.529,128.057,0.0168,0.1,7,0,0,61
2441,0.0762,-6.271,0.614,237093,4,0.444,0.752,128.105,0.0945,0.0652,7,0.000154,1,55
2442,0.22,-8.953,0.76,228571,4,0.263,0.824,101.584,0.000182,0.0301,11,0.779,0,58
2443,0.188,-4.81,0.611,234933,4,0.566,0.957,129.976,0.162,0.0281,1,0,1,1
2444,0.113,-3.794,0.544,164986,4,0.477,0.897,137.998,0.398,0.0407,1,3.01e-05,0,1
2445,0.0972,-5.144,0.72,389489,4,0.533,0.719,174.932,0.123,0.116,7,1.24e-06,1,64
